164,139,140,141,142,143,89,90,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,36,36,36,36,36,36,36,36,36,36
180,155,156,157,158,159,105,106,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,50,36
180,171,172,173,174,175,121,16,16,16,16,16,16,16,16,16,64,64,64,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,64,16,16,16,16,16,16,64,16,82,36
180,187,188,189,190,191,191,64,64,132,64,16,16,16,16,64,16,16,64,64,16,16,16,16,16,64,64,16,144,64,64,64,64,16,16,16,16,16,64,64,16,16,16,16,16,64,16,16,82,36
209,210,16,16,144,16,16,16,16,16,16,16,16,16,16,16,16,16,16,64,16,16,16,16,16,16,16,16,16,16,16,16,16,64,64,64,64,64,64,16,16,16,16,144,16,16,16,16,82,36
209,226,16,64,146,147,64,16,16,16,16,16,16,16,16,16,16,16,16,64,16,16,16,64,64,16,16,64,64,16,16,16,144,16,16,64,64,64,64,16,16,16,16,16,16,16,64,16,82,36
225,242,16,64,16,16,16,16,64,64,16,16,16,16,16,16,16,116,16,64,16,64,128,64,64,16,16,148,16,16,16,16,16,16,16,128,64,16,16,16,148,64,64,64,16,16,16,16,82,36
4,3,16,16,16,16,16,16,16,16,16,16,16,16,64,16,16,16,16,16,16,64,16,16,16,16,16,16,64,16,16,16,16,16,64,16,16,16,16,16,16,16,16,16,16,16,16,16,82,36
4,81,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,64,128,64,64,16,64,64,64,16,16,16,16,145,16,16,16,16,16,16,16,16,64,82,36
4,81,16,64,16,16,16,16,16,16,16,16,64,64,16,16,16,64,16,16,16,16,16,16,16,64,100,16,64,64,64,16,64,16,16,16,64,64,16,16,16,16,16,16,16,16,64,64,82,36
4,81,16,64,16,16,16,16,16,16,16,16,16,128,16,16,16,16,16,16,16,16,16,16,16,64,64,16,64,16,16,16,16,16,16,144,48,64,64,16,16,16,16,16,64,16,64,64,82,36
4,81,16,64,16,64,64,64,16,16,16,64,64,16,16,64,48,64,16,16,16,16,148,16,16,16,16,16,16,16,64,16,16,16,16,16,16,32,32,16,16,16,16,16,64,64,64,16,82,36
4,81,16,64,16,16,16,64,16,16,64,64,64,16,16,48,48,48,48,48,16,16,16,16,16,16,16,16,64,64,64,16,16,16,16,16,16,48,64,16,16,16,16,16,64,64,16,16,82,36
4,81,64,16,16,16,144,16,16,16,16,16,16,16,16,16,64,64,64,48,48,16,64,16,16,144,64,16,16,32,16,16,16,16,16,16,16,64,48,116,16,16,16,16,64,64,16,16,82,36
4,81,64,16,16,16,16,16,16,16,16,16,16,16,16,16,32,128,32,32,16,16,32,16,16,48,16,16,16,32,16,16,16,16,16,16,16,16,16,16,16,64,64,16,16,64,64,16,82,36
4,81,64,16,16,16,16,16,16,16,16,16,16,16,16,16,64,64,16,16,16,48,116,16,32,32,32,32,146,147,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,64,64,16,82,36
4,81,64,16,16,116,16,16,16,16,16,16,16,16,16,16,16,16,16,64,16,16,64,16,32,48,32,32,16,16,16,16,16,16,16,16,16,16,16,48,16,32,16,16,144,64,64,16,82,36
4,81,64,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,64,16,48,32,64,64,128,16,64,16,16,16,16,16,64,16,148,64,16,32,16,16,16,16,16,16,82,36
4,81,64,64,16,16,64,16,128,64,16,16,16,16,16,16,16,16,16,16,16,48,32,16,16,16,16,16,16,16,32,16,16,16,16,16,64,16,64,16,16,128,16,16,16,16,16,16,82,36
4,81,16,64,64,64,64,64,16,64,16,16,16,16,16,16,16,16,16,16,16,32,16,128,16,16,16,16,16,16,16,16,16,16,16,16,16,16,64,16,16,32,16,16,64,64,16,16,82,36
4,81,16,16,64,16,144,16,16,16,16,16,16,16,16,16,16,16,16,16,32,64,64,16,16,16,16,16,16,48,64,16,16,16,16,16,16,16,64,16,16,16,64,16,16,64,16,16,82,36
4,81,16,16,16,16,16,16,16,64,16,16,16,128,16,16,16,16,16,145,64,16,16,16,32,16,64,16,16,48,64,16,16,16,16,16,16,16,16,16,132,16,16,16,16,64,16,16,82,36
4,81,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,64,16,16,16,16,64,48,16,16,16,16,16,16,16,16,16,16,16,16,16,64,16,16,16,82,36
4,81,16,64,16,16,16,16,16,16,16,16,16,64,16,16,16,16,16,16,16,16,16,16,128,64,16,16,64,16,64,16,16,16,16,16,128,16,16,16,16,16,16,64,64,16,16,16,82,36
4,81,16,64,16,132,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,100,64,16,16,16,16,64,64,16,16,16,82,36
